TransactionID,OrderDate,CustomerID,ProductID,RegionID,TeamID,Quantity,Revenue,Cost,Profit,TargetRevenue,ProcessingDays,Status,CompletionFlag,SatisfactionScore
T04429,2024-01-26,C195,P015,R05,T06,4,3083.09,1996.11,1086.98,2387.85,4,Completed,Yes,5.0
T04430,2024-01-18,C004,P030,R07,T07,2,2079.63,1672.44,407.19,1833.69,5,Completed,Yes,4.0
T04431,2024-02-20,C091,P016,R03,T05,5,10843.93,7806.34,3037.59,8512.22,4,In Progress,No,
T04432,2025-06-21,C125,P011,R19,T03,2,2758.7,2056.38,702.32,2641.35,3,Completed,Yes,
T04433,2024-01-30,C067,P005,R08,T02,10,17631.76,12114.21,5517.55,17481.77,3,Completed,Yes,3.0
T04434,2025-09-28,C116,P006,R16,T07,1,860.99,541.5,319.49,1068.11,8,Completed,Yes,4.0
T04435,2024-12-10,C127,P003,R02,T03,1,973.42,757.62,215.8,954.4,9,In Progress,No,
T04436,2025-10-14,C035,P014,R01,T03,6,1142.65,935.27,207.38,1508.3,42,Completed,Yes,5.0
T04437,2025-04-30,C037,P020,R10,T05,4,825.8,635.49,190.31,644.29,8,Completed,Yes,5.0
T04438,2024-08-05,C085,P013,R08,T04,2,1345.61,1115.7,229.91,1523.18,4,Completed,Yes,5.0
T04439,2024-10-03,C021,P007,R01,T01,4,3298.57,2276.12,1022.45,4064.2,4,In Progress,No,
T04440,2025-06-13,C142,P025,R19,T01,1,1647.17,1021.32,625.85,1827.69,2,Completed,Yes,4.0
T04441,2024-08-18,C139,P031,R04,T06,3,1330.18,900.26,429.92,1308.47,2,Cancelled,No,
T04442,2025-03-02,C093,P017,R08,T03,5,3123.7,2346.48,777.22,2398.0,7,Completed,Yes,4.0
T04443,2024-04-28,C077,P028,R14,T01,4,6719.67,4233.45,2486.22,5193.69,6,Completed,Yes,5.0
T04444,2024-05-26,C015,P007,R02,T06,3,3513.36,2614.65,898.71,3059.85,2,Completed,Yes,5.0
T04445,2024-10-13,C218,P006,R09,T02,3,2482.35,1551.97,930.38,3580.94,4,Completed,Yes,
T04446,2024-07-19,C180,P017,R09,T05,1,453.31,283.77,169.54,530.18,0,Cancelled,No,
T04447,2025-03-26,C124,P013,R12,T03,4,3407.72,2777.11,630.61,3368.92,1,Completed,Yes,5.0
T04448,2025-01-02,C213,P010,R13,T04,4,4368.25,3632.51,735.74,3672.26,6,Completed,Yes,4.0
T04449,2024-03-01,C032,P030,R19,T01,2,2160.72,1420.37,740.35,1786.65,5,Completed,Yes,4.0
T04450,2024-04-23,C167,P028,R13,T04,5,7464.97,5266.65,2198.32,6890.36,5,Completed,Yes,4.0
T04451,2025-10-15,C005,P030,R17,T02,3,2375.32,1760.8,614.52,2828.07,5,Completed,Yes,4.0
T04452,2025-03-15,C133,P032,R16,T02,3,3894.73,3049.14,845.59,2802.51,7,Delayed,Yes,3.0
T04453,2025-09-25,C031,P016,R18,T07,5,7362.69,4929.63,2433.06,9002.16,1,Completed,Yes,4.0
T04454,2025-06-11,C166,P009,R06,T06,8,5258.5,3598.01,1660.49,5295.49,6,Completed,Yes,4.0
T04455,2025-05-15,C201,P019,R11,T02,10,17271.3,11340.11,5931.19,17329.05,2,Completed,Yes,5.0
T04456,2025-04-09,C200,P029,R18,T01,3,4173.3,2844.1,1329.2,4117.47,3,Completed,Yes,5.0
T04457,2024-05-22,C027,P018,R18,T01,3,3327.52,2212.78,1114.74,2714.05,12,Delayed,Yes,2.0
T04458,2024-05-11,C185,P017,R09,T02,2,1184.71,871.14,313.57,1042.54,5,Completed,Yes,4.0
T04459,2025-07-04,C192,P009,R16,T01,5,3102.26,1945.31,1156.95,3159.46,12,Delayed,Yes,
T04460,2025-04-30,C021,P024,R16,T04,1,1348.39,1080.27,268.12,1153.58,4,Completed,Yes,5.0
T04461,2025-08-30,C032,P010,R13,T04,3,2751.85,2288.79,463.06,2875.72,4,Completed,Yes,3.0
T04462,2025-06-27,C168,P008,R16,T07,3,791.09,560.05,231.04,746.35,8,Completed,Yes,4.0
T04463,2024-01-11,C066,P031,R09,T03,3,1518.36,955.67,562.69,1590.11,20,Delayed,Yes,4.0
T04464,2024-08-11,C139,P013,R15,T03,5,3130.98,1962.3,1168.68,3651.04,15,Delayed,Yes,2.0
T04465,2024-04-25,C095,P031,R04,T04,3,1428.86,928.64,500.22,1389.81,6,Completed,Yes,4.0
T04466,2024-09-06,C055,P009,R09,T05,2,1172.5,860.76,311.74,1195.39,1,Completed,Yes,4.0
T04467,2025-05-28,C028,P024,R18,T06,5,5038.6,3259.25,1779.35,5196.89,5,Completed,Yes,4.0
T04468,2025-02-03,C201,P008,R01,T03,6,1741.52,1262.14,479.38,1392.89,2,In Progress,No,
T04469,2025-07-12,C156,P028,R04,T03,2,2748.89,2250.98,497.91,2703.24,8,Completed,Yes,4.0
T04470,2024-03-20,C149,P024,R03,T05,5,6120.32,4591.54,1528.78,5809.84,7,Completed,Yes,3.0
T04471,2024-04-30,C171,P015,R19,T05,2,1251.69,796.98,454.71,1277.88,7,Delayed,Yes,
T04472,2025-09-16,C125,P007,R04,T06,8,7680.24,5175.48,2504.76,7840.45,1,Cancelled,No,
T04473,2024-04-21,C146,P024,R04,T01,3,3287.73,2336.75,950.98,3215.91,6,Completed,Yes,3.0
T04474,2024-05-16,C027,P030,R09,T01,6,6799.71,4873.71,1926.0,5861.62,7,Delayed,Yes,2.0
T04475,2024-08-15,C078,P028,R04,T04,5,6291.18,4080.62,2210.56,6407.12,4,Completed,Yes,4.0
T04476,2025-10-13,C079,P008,R04,T03,5,998.99,786.47,212.52,1228.03,4,Completed,Yes,3.0
T04477,2025-12-06,C153,P028,R16,T03,2,2597.49,1945.39,652.1,2934.31,3,Completed,Yes,
T04478,2024-08-12,C169,P009,R15,T01,2,1208.22,764.55,443.67,1119.39,5,Completed,Yes,5.0
T04479,2024-01-22,C197,P010,R05,T01,2,2039.5,1441.5,598.0,2199.43,5,Completed,Yes,5.0
T04480,2025-02-02,C029,P032,R08,T07,5,5294.38,3525.14,1769.24,4972.46,4,Completed,Yes,5.0
T04481,2024-01-21,C161,P025,R02,,6,10031.29,7614.24,2417.05,10483.89,4,Completed,Yes,4.0
T04482,2025-02-25,C112,P001,R07,T01,3,830.19,637.36,192.83,783.81,6,Completed,Yes,5.0
T04483,2025-10-03,C008,P009,R17,T05,4,2185.65,1447.04,738.61,2306.52,5,Completed,Yes,4.0
T04484,2025-06-06,C146,P011,R09,T01,4,5108.88,3553.47,1555.41,5333.81,28,Delayed,Yes,4.0
T04485,2024-03-26,C084,P003,R13,T01,3,3038.45,2028.92,1009.53,2989.0,5,Completed,Yes,3.0
T04486,2025-01-10,C147,P003,R15,T07,6,4801.55,2979.64,1821.91,5301.05,26,Completed,Yes,5.0
T04487,2024-02-28,C205,P008,R03,T02,8,2112.14,1443.06,669.08,1972.24,3,Completed,Yes,
T04488,2024-12-14,C175,P017,R16,T02,8,4292.29,3451.75,840.54,4237.13,8,Completed,Yes,5.0
T04489,2024-12-07,C028,P022,R13,T02,1,1894.8,1540.8,354.0,1964.68,3,Completed,Yes,4.0
T04490,2025-04-11,C093,P013,R13,T03,1,854.99,710.89,144.1,766.75,4,Completed,Yes,5.0
T04491,2024-10-22,C052,P032,R05,T06,3,2328.46,1874.38,454.08,2827.8,5,Completed,Yes,4.0
T04492,2025-11-07,C148,P013,R03,T01,4,2987.96,2272.79,715.17,3332.99,3,Completed,Yes,
T04493,2024-07-05,C144,P003,R18,T04,5,4480.32,3432.02,1048.3,4364.44,7,Completed,Yes,4.0
T04494,2024-04-16,C114,P023,R16,T04,2,1358.2,937.24,420.96,1100.73,4,Completed,Yes,5.0
T04495,2024-10-03,C151,P022,R02,T01,2,3654.02,2579.21,1074.81,3637.41,6,In Progress,No,
T04496,2025-01-25,C070,P021,R03,T01,8,9583.83,6312.26,3271.57,9229.11,6,Completed,Yes,4.0
T04497,2025-02-10,C195,P030,R06,T04,3,3494.99,2817.42,677.57,3214.32,3,Completed,Yes,4.0
T04498,2025-04-26,C083,P031,R05,T05,10,5739.85,3843.8,1896.05,4778.41,35,Completed,Yes,4.0
T04499,2024-10-08,C096,P019,R07,T03,6,8809.38,5788.8,3020.58,10227.59,7,Delayed,Yes,3.0
T04500,2025-06-10,C022,P006,R10,T01,6,6677.24,4224.22,2453.02,6181.09,2,Completed,Yes,
T04501,2025-07-03,C116,P014,R03,T01,6,1239.34,825.95,413.39,1487.32,3,Completed,Yes,4.0
T04502,2024-05-17,C124,P001,R03,T05,2,567.52,371.03,196.49,564.92,4,In Progress,No,
T04503,2025-12-07,C200,P009,R02,T01,4,2677.17,2068.79,608.38,2596.29,3,Completed,Yes,4.0
T04504,2024-04-22,C105,P028,R15,T01,3,5242.4,3467.82,1774.58,4402.43,6,In Progress,No,
T04505,2024-07-11,C178,P030,R19,T07,3,2738.64,2038.58,700.06,2681.63,2,Cancelled,No,
T04506,2025-02-19,C142,P017,R19,T04,5,3140.36,2104.84,1035.52,2335.85,3,Completed,Yes,4.0
T04507,2024-01-02,C196,P024,R02,T01,1,1352.94,1058.07,294.87,1126.98,4,Completed,Yes,4.0
T04508,2024-06-03,C154,P001,R05,T06,3,858.97,693.67,165.3,766.49,3,Completed,Yes,5.0
T04509,2025-06-16,C173,P026,R09,T01,5,1912.5,1553.82,358.68,1762.12,6,In Progress,No,
T04510,2025-04-29,C066,P008,R11,T01,8,2247.63,1548.42,699.21,1944.8,12,Delayed,Yes,4.0
T04511,2025-12-31,C069,P001,R06,T03,2,588.61,382.83,205.78,492.24,3,In Progress,No,
T04512,2024-07-20,C010,P019,R18,T03,3,4474.35,3497.15,977.2,,3,Completed,Yes,
T04513,2024-04-20,C023,P027,R01,T02,2,2183.71,1563.09,620.62,2436.35,1,Completed,Yes,4.0
T04514,2025-09-14,C195,P006,R15,T04,4,3689.15,2350.81,1338.34,4485.71,9,In Progress,No,
T04515,2024-06-09,C081,P032,R05,T04,1,919.43,760.89,158.54,982.17,7,Completed,Yes,4.0
T04516,2025-02-07,C141,P032,R03,T07,3,3383.6,2125.04,1258.56,2897.89,2,Completed,Yes,4.0
T04517,2025-10-12,C172,P028,R16,T06,1,1458.79,1129.01,329.78,1498.6,7,Completed,Yes,4.0
T04518,2024-12-27,C011,P008,R18,T01,6,1508.22,1098.73,409.49,1453.56,1,Completed,Yes,5.0
T04519,2024-08-03,C080,P008,R02,T01,8,1829.51,1428.66,400.85,2311.1,7,Completed,Yes,
T04520,2025-11-25,C085,P025,R02,T02,3,4926.78,3745.84,1180.94,5890.63,20,Delayed,Yes,1.0
T04521,2024-10-20,C151,P018,R02,T01,8,6992.78,5429.33,1563.45,8777.21,4,Completed,Yes,4.0
T04522,2025-02-06,C215,P005,R11,T07,4,7548.15,4943.53,2604.62,6693.05,4,Completed,Yes,5.0
T04523,2025-03-28,C182,P012,R01,T06,2,3917.3,2548.16,1369.14,3047.14,12,Delayed,Yes,3.0
T04524,2024-08-13,C026,P018,R06,T02,10,7838.68,5385.05,2453.63,8301.85,8,Delayed,Yes,1.0
T04525,2025-12-31,C080,P030,R09,T06,3,3292.56,2398.98,893.58,2694.5,15,Delayed,Yes,2.0
T04526,2025-09-15,C195,P025,R04,T02,1,1386.79,886.49,500.3,1678.81,3,Completed,Yes,5.0
T04527,2024-11-09,C075,P006,R16,T05,1,1161.22,781.93,379.29,1112.07,4,Completed,Yes,5.0
T04528,2024-02-13,C136,P005,R18,T01,2,3838.23,2943.45,894.78,3630.05,4,Completed,Yes,4.0
T04529,2025-10-22,C096,P013,R04,T01,3,1843.17,1426.4,416.77,2585.42,7,Completed,Yes,4.0
T04530,2025-10-09,C074,P014,R18,T07,3,580.77,483.89,96.88,727.06,1,Completed,Yes,3.0
T04531,2025-01-13,C169,P017,R11,T05,2,1103.39,692.12,411.27,946.01,6,Completed,Yes,
T04532,2025-08-15,C142,P011,R11,T07,1,1216.82,997.82,219.0,1332.92,4,Completed,Yes,4.0
T04533,2025-08-27,C012,P016,R14,,2,2879.66,1804.16,1075.5,3204.57,8,Completed,Yes,5.0
T04534,2024-02-14,C101,P016,R10,T01,4,7293.55,4935.78,2357.77,6561.66,2,Completed,Yes,5.0
T04535,2025-07-01,C003,P002,R16,T06,5,7361.62,5263.67,2097.95,7679.12,10,Delayed,Yes,3.0
T04536,2024-07-17,C200,P011,R09,T04,5,6457.91,4523.05,1934.86,7127.91,6,In Progress,No,
T04537,2024-09-26,C066,P029,R04,T01,4,4588.13,3337.84,1250.29,5224.99,12,Delayed,Yes,4.0
T04538,2024-04-25,C164,P029,R04,T06,5,7981.5,5199.95,2781.55,6211.75,4,Completed,Yes,3.0
T04539,2025-03-12,C031,P010,R03,T03,10,10017.26,8098.28,1918.98,10708.59,10,Delayed,Yes,3.0
T04540,2024-12-31,C085,P007,R18,T01,10,8876.37,7402.58,1473.79,10402.65,5,Completed,Yes,
T04541,2024-01-19,C032,P010,R17,T06,3,2681.38,1787.15,894.23,3253.37,3,Completed,Yes,4.0
T04542,2025-08-21,C183,P032,R13,T03,2,1524.01,1034.81,489.2,2110.71,4,Completed,Yes,4.0
T04543,2025-07-18,C114,P031,R18,T07,6,2932.57,1941.81,990.76,3065.44,2,Completed,Yes,4.0
T04544,2024-07-14,C179,P005,R06,T03,3,4989.46,3795.75,1193.71,5425.65,1,Completed,Yes,4.0
T04545,2025-06-11,C109,P021,R15,T04,2,2341.94,1845.85,496.09,2258.38,3,Completed,Yes,3.0
T04546,2025-08-20,C008,P018,R16,T01,1,920.92,587.19,333.73,1010.84,6,Completed,Yes,5.0
T04547,2025-09-09,C158,P002,R15,T01,1,1232.85,1035.05,197.8,1490.06,7,Delayed,Yes,1.0
T04548,2024-10-30,C162,P032,R13,T05,6,5749.15,3690.26,2058.89,5774.05,5,In Progress,No,
T04549,2025-12-25,C075,P032,R14,T03,5,5218.92,3891.46,1327.46,,5,Completed,Yes,
T04550,2025-04-25,C008,P012,R12,T05,1,1706.42,1264.39,442.03,1508.55,1,Completed,Yes,3.0
T04551,2025-08-23,C047,P017,R07,T04,3,1376.15,853.22,522.93,1452.65,3,Completed,Yes,4.0
T04552,2025-05-19,C175,P003,R05,T04,3,3192.62,2238.98,953.64,2532.83,4,In Progress,No,
T04553,2025-07-17,C041,P024,R01,T01,5,5128.0,3415.36,1712.64,5284.85,6,Completed,Yes,4.0
T04554,2024-02-13,C085,P015,R15,T01,5,3029.57,2129.61,899.96,3240.15,15,Delayed,Yes,3.0
T04555,2025-02-25,C021,P020,R09,T07,2,326.39,256.65,69.74,335.45,5,Completed,Yes,
T04556,2024-12-25,C167,P026,R13,T06,3,1035.13,860.25,174.88,1081.85,2,Cancelled,No,
T04557,2024-07-28,C089,P003,R16,T02,1,878.54,659.55,218.99,974.62,4,Completed,Yes,4.0
T04558,2024-11-15,C136,P021,R09,T03,3,3396.16,2233.52,1162.64,3688.47,2,Completed,Yes,4.0
T04559,2024-01-01,C020,P017,R05,T03,6,3619.63,2933.87,685.76,2955.62,4,Completed,Yes,5.0
T04560,2024-10-13,C210,P030,R18,T07,10,9796.48,6322.56,3473.92,10858.1,1,Completed,Yes,
T04561,2024-07-26,C031,P008,R02,T05,10,2788.25,1868.86,919.39,2480.85,6,Delayed,Yes,2.0
T04562,2025-03-30,C074,P031,R16,T06,10,5583.93,4296.0,1287.93,,28,Delayed,Yes,3.0
T04563,2024-10-08,C080,P014,R19,T04,4,848.55,670.62,177.93,957.57,5,Completed,Yes,
T04564,2024-12-16,C077,P001,R16,T07,6,1725.53,1249.59,475.94,1648.4,12,Delayed,Yes,2.0
T04565,2024-01-21,C166,P014,R11,T01,1,270.83,226.58,44.25,237.43,2,In Progress,No,
T04566,2024-06-22,C099,P007,R08,T03,1,851.82,644.98,206.84,895.94,8,Completed,Yes,4.0
T04567,2024-06-15,C182,P032,R03,T02,8,6923.66,5194.01,1729.65,7253.83,4,Completed,Yes,5.0
T04568,2025-03-14,C136,P010,R05,T02,10,11512.0,8214.07,3297.93,10381.2,7,Delayed,Yes,3.0
T04569,2025-02-17,C204,P008,R06,T03,2,632.52,488.95,143.57,534.22,5,Completed,Yes,4.0
T04570,2025-01-25,C147,P007,R06,T01,4,4306.49,3354.4,952.09,4273.15,4,Completed,Yes,3.0
T04571,2024-10-07,C150,P028,R10,T01,3,3591.25,2962.39,628.86,4633.79,12,Delayed,Yes,3.0
T04572,2025-09-18,C182,P027,R16,T01,3,3053.97,2412.22,641.75,3715.29,10,Delayed,Yes,4.0
T04573,2025-09-17,C101,P009,R06,T05,2,1197.94,995.44,202.5,1243.17,4,Completed,Yes,4.0
T04574,2024-11-05,C037,P005,R04,T01,2,3313.38,2099.43,1213.95,3775.97,7,Delayed,Yes,2.0
T04575,2024-07-01,C098,P017,R13,T02,1,524.23,437.03,87.2,458.81,2,Completed,Yes,4.0
T04576,2025-08-14,C172,P016,R08,T06,4,6683.29,5416.54,1266.75,6733.95,7,Completed,Yes,4.0
T04577,2024-10-29,C085,P025,R02,T01,5,7022.51,5778.57,1243.94,9183.17,2,In Progress,No,
T04578,2025-09-30,C029,P022,R09,T04,5,8005.23,6220.53,1784.7,9626.91,7,Completed,Yes,4.0
T04579,2024-01-25,C046,P015,R01,T03,3,1943.1,1227.67,715.43,1954.77,7,In Progress,No,
T04580,2025-04-03,C133,P005,R05,T07,8,18622.75,11670.33,6952.42,15407.61,2,Completed,Yes,3.0
T04581,2024-05-01,C036,P031,R16,T07,4,1840.97,1266.13,574.84,2015.55,5,In Progress,No,
T04582,2025-04-30,C029,P016,R04,T05,10,16902.05,13744.42,3157.63,16628.08,2,Completed,Yes,
T04583,2025-08-19,C017,P017,R13,T05,8,3415.5,2602.36,813.14,3633.77,3,Completed,Yes,4.0
T04584,2024-08-08,C116,P028,R11,T06,5,5496.37,4123.78,1372.59,6885.76,6,Completed,Yes,3.0
T04585,2024-09-04,C186,P009,R01,T01,1,495.34,411.01,84.33,615.89,1,Completed,Yes,5.0
T04586,2025-01-27,C176,P013,R12,T07,10,7893.69,5140.15,2753.54,7637.73,3,In Progress,No,
T04587,2024-11-16,C117,P032,R02,T04,3,2921.4,2342.31,579.09,2905.77,2,In Progress,No,
T04588,2024-07-22,C178,P007,R12,T04,4,4320.63,3401.79,918.84,3789.39,2,Completed,Yes,5.0
T04589,2025-02-13,C147,P031,R11,T06,8,4514.75,3603.97,910.78,3453.67,2,Completed,Yes,5.0
T04590,2024-07-17,C005,P024,R13,T03,5,4699.33,3528.64,1170.69,5355.11,2,Completed,Yes,4.0
T04591,2025-07-24,C080,P017,R04,T07,4,1688.24,1166.25,521.99,1835.24,3,Completed,Yes,4.0
T04592,2025-07-31,C095,P005,R06,T03,1,1534.75,960.17,574.58,1862.27,4,Completed,Yes,4.0
T04593,2024-10-21,C161,P001,R05,T05,3,662.12,503.81,158.31,789.79,3,Completed,Yes,4.0
T04594,2025-09-05,C148,P022,R15,T02,1,1463.19,917.26,545.93,1716.63,2,Completed,Yes,4.0
T04595,2024-03-30,C219,P006,R16,T05,4,5407.81,3916.22,1491.59,4013.36,3,Completed,Yes,5.0
T04596,2024-11-17,C141,P027,R09,T02,10,9839.72,8151.81,1687.91,10449.26,20,Delayed,Yes,3.0
T04597,2025-10-29,C110,P002,R11,T04,3,4482.26,3146.75,1335.51,4370.12,5,Completed,Yes,4.0
T04598,2025-01-19,C025,P009,R15,T04,8,5226.2,4207.52,1018.68,4422.35,8,Delayed,Yes,4.0
T04599,2024-01-11,C117,P015,R03,T05,5,2887.94,2402.33,485.61,3119.96,4,In Progress,No,
T04600,2025-10-25,C012,P016,R01,T07,6,8908.94,6245.44,2663.5,11204.06,6,Completed,Yes,4.0
T04601,2024-02-15,C043,P003,R11,T04,3,2526.52,1804.3,722.22,2360.52,7,Completed,Yes,4.0
T04602,2025-09-09,C072,P002,R02,T07,2,2951.04,2429.7,521.34,2971.9,4,Completed,Yes,3.0
T04603,2024-07-30,C116,P030,R05,T01,5,5105.36,3281.25,1824.11,4708.84,10,Delayed,Yes,3.0
T04604,2025-01-25,C045,P015,R03,T07,3,2181.45,1531.76,649.69,2062.78,4,In Progress,No,
T04605,2025-04-04,C076,P005,R17,T02,8,15270.07,10316.16,4953.91,14534.35,3,Completed,Yes,4.0
T04606,2024-01-13,C064,P030,R18,T01,1,951.59,591.14,360.45,970.6,2,Completed,Yes,5.0
T04607,2024-02-09,C007,P013,R10,T01,4,3882.17,3162.77,719.4,3300.77,2,Cancelled,No,
T04608,2025-04-26,C067,P025,R01,T03,2,3653.7,3041.83,611.87,3553.8,7,Completed,Yes,4.0
T04609,2024-12-04,C151,P016,R03,T03,4,7166.43,5001.59,2164.84,7153.71,1,Cancelled,No,
T04610,2024-07-04,C158,P019,R04,T05,1,1785.27,1376.73,408.54,1732.24,7,In Progress,No,
T04611,2025-01-10,C049,P011,R12,T06,6,8262.74,5356.2,2906.54,8073.36,3,Completed,Yes,
T04612,2025-02-21,C024,P031,R01,T07,2,1041.06,718.86,322.2,903.05,4,Completed,Yes,4.0
T04613,2025-06-05,C201,P021,R10,T05,4,5254.59,4083.55,1171.04,5079.37,2,Completed,Yes,5.0
T04614,2025-06-30,C163,P008,R07,T07,5,1196.47,948.2,248.27,1171.24,7,Completed,Yes,5.0
T04615,2024-10-31,C193,P017,R02,T04,1,412.57,307.88,104.69,549.32,7,Completed,Yes,4.0
T04616,2025-04-10,C180,P025,R04,T01,4,7730.52,6444.44,1286.08,6782.39,4,Completed,Yes,3.0
T04617,2025-10-22,C214,P015,R03,T02,4,2401.72,1674.56,727.16,2777.61,2,Completed,Yes,
T04618,2025-06-28,C154,P002,R10,T01,8,13412.08,8711.26,4700.82,11503.63,5,Completed,Yes,5.0
T04619,2024-09-29,C079,P002,R09,T06,2,2568.06,1804.06,764.0,2964.12,4,Completed,Yes,4.0
T04620,2024-01-26,C033,P030,R11,T07,2,2072.93,1595.4,477.53,1845.5,1,Cancelled,No,
T04621,2025-04-23,C040,P029,R16,T07,2,3108.62,2492.22,616.4,2728.43,7,Completed,Yes,5.0
T04622,2025-10-19,C040,P031,R08,T02,2,758.98,505.19,253.79,978.01,4,Completed,Yes,4.0
T04623,2024-06-15,C053,P032,R09,T06,4,4171.94,3211.78,960.16,3876.03,3,In Progress,No,
T04624,2025-06-27,C212,P017,R09,T03,3,1694.35,1153.97,540.38,1562.9,4,Completed,Yes,5.0
T04625,2025-11-19,C160,P026,R17,T01,4,1295.58,1087.34,208.24,1632.7,8,Completed,Yes,3.0
T04626,2025-01-02,C008,P011,R19,T07,3,4663.25,3117.79,1545.46,3731.14,7,Completed,Yes,4.0
T04627,2025-10-12,C152,P006,R16,T01,4,3450.05,2316.13,1133.92,4721.06,2,Completed,Yes,4.0
T04628,2025-01-30,C112,P021,R05,T05,4,5128.62,3793.96,1334.66,4883.67,3,Completed,Yes,4.0
T04629,2025-04-01,C012,P024,R01,T07,2,2116.53,1374.66,741.87,2426.72,6,Completed,Yes,4.0
T04630,2024-01-17,C125,P026,R01,T01,3,1145.08,790.89,354.19,1134.73,0,Cancelled,No,
T04631,2025-02-04,C025,P029,R09,T04,8,11825.71,8334.05,3491.66,10101.49,1,Completed,Yes,4.0
T04632,2025-09-09,C189,P013,R04,T03,2,1602.33,1142.95,459.38,1672.92,3,Completed,Yes,
T04633,2024-11-20,C106,P030,R10,T03,6,4771.38,3044.15,1727.23,5126.57,28,Delayed,Yes,2.0
T04634,2025-08-20,C077,P016,R13,T02,2,2955.34,1899.97,1055.37,3424.05,4,Completed,Yes,3.0
T04635,2025-06-13,C193,P021,R16,T04,2,2299.93,1905.34,394.59,2427.12,10,Delayed,Yes,4.0
T04636,2025-07-22,C217,P010,R10,,10,7993.05,6462.61,1530.44,8787.99,7,Delayed,Yes,2.0
T04637,2025-05-13,C013,P024,R14,T05,6,6582.36,5519.28,1063.08,6575.85,15,Delayed,Yes,3.0
T04638,2024-03-14,C007,P028,R14,T03,6,9320.47,7156.61,2163.86,8875.56,5,Completed,Yes,5.0
T04639,2025-11-21,C150,P002,R08,T03,10,16159.98,11924.23,4235.75,14318.39,3,In Progress,No,
T04640,2025-09-25,C207,P024,R12,T06,1,1097.28,831.54,265.74,1057.78,3,Completed,Yes,4.0
T04641,2025-10-02,C092,P029,R18,T01,3,3181.88,2263.05,918.83,3958.32,5,Completed,Yes,4.0
T04642,2025-09-29,C158,P021,R01,T05,2,2312.24,1804.67,507.57,2435.41,3,Completed,Yes,4.0
T04643,2025-06-10,C056,P009,R02,T06,10,5386.92,4341.42,1045.5,5935.79,12,Delayed,Yes,3.0
T04644,2025-12-06,C054,P004,R06,T03,10,12487.93,8307.37,4180.56,13818.1,5,Completed,Yes,4.0
T04645,2025-01-19,C047,P002,R10,T04,6,10259.93,7940.88,2319.05,8714.0,3,Completed,Yes,
T04646,2025-07-03,C135,P006,R11,T05,4,3482.34,2819.09,663.25,3931.34,5,Completed,Yes,4.0
T04647,2024-10-25,C041,P017,R01,T04,6,2491.6,1671.49,820.11,3411.7,4,In Progress,No,
T04648,2024-11-01,C120,P027,R13,T04,2,2153.36,1733.28,420.08,2203.9,3,Completed,Yes,4.0
T04649,2025-05-07,C073,P020,R01,T04,10,1607.02,1145.44,461.58,1851.89,4,Completed,Yes,3.0
T04650,2025-03-18,C084,P031,R05,T07,4,1992.91,1616.19,376.72,1776.39,6,Completed,Yes,4.0
T04651,2025-01-03,C044,P010,R10,T05,5,4529.03,3003.33,1525.7,4873.06,2,Completed,Yes,5.0
T04652,2025-08-04,C211,P015,R09,T05,4,2177.39,1390.78,786.61,2503.83,8,Completed,Yes,4.0
T04653,2024-03-28,C060,P022,R04,T03,1,2220.79,1531.3,689.49,1870.22,1,Completed,Yes,4.0
T04654,2025-06-16,C060,P004,R11,T05,8,11688.75,9752.73,1936.02,10139.45,4,Completed,Yes,
T04655,2024-08-10,C150,P021,R05,T06,4,4820.22,3987.74,832.48,4555.44,7,Completed,Yes,5.0
T04656,2025-04-19,C175,P031,R03,T02,8,4542.58,2930.51,1612.07,3952.61,6,Completed,Yes,5.0
T04657,2025-06-18,C043,P032,R13,T02,1,950.82,607.73,343.09,972.26,4,Completed,Yes,5.0
T04658,2025-10-29,C058,P027,R12,T01,4,3726.43,2829.82,896.61,4311.03,3,Completed,Yes,4.0
T04659,2024-09-26,C191,P002,R09,T05,5,7670.49,5521.94,2148.55,7637.14,1,Completed,Yes,
T04660,2024-04-04,C218,P031,R02,T04,3,1769.73,1301.05,468.68,1582.89,7,Completed,Yes,5.0
T04661,2024-08-17,C071,P003,R03,T06,4,2814.91,2025.24,789.67,3570.92,4,In Progress,No,
T04662,2025-05-22,C009,P027,R16,T01,6,6755.68,4842.2,1913.48,6375.2,3,Completed,Yes,
T04663,2024-08-06,C198,P025,R19,T02,5,8441.4,5372.41,3068.99,8128.1,4,In Progress,No,
T04664,2024-05-31,C218,P029,R16,T05,3,4698.06,3932.37,765.69,4091.84,5,Completed,Yes,3.0
T04665,2025-04-16,C012,P016,R10,T01,1,1883.99,1235.0,648.99,1707.37,3,Completed,Yes,
T04666,2025-09-11,C154,P028,R05,T01,1,1196.67,825.44,371.23,1581.96,3,Completed,Yes,5.0
T04667,2024-06-02,C143,P006,R05,T06,4,3948.68,2883.57,1065.11,4720.43,0,Cancelled,No,
T04668,2024-11-04,C153,P007,R14,T01,1,889.5,602.16,287.34,1012.72,5,Completed,Yes,4.0
T04669,2025-04-21,C199,P010,R06,T07,6,6014.71,4095.81,1918.9,6149.86,5,Completed,Yes,5.0
T04670,2024-01-29,C108,P009,R05,T03,1,701.8,500.9,200.9,587.82,6,Completed,Yes,3.0
T04671,2025-07-05,C186,P014,R03,T04,4,1027.95,704.98,322.97,962.94,4,Completed,Yes,4.0
